seed,experiment,variant,device,fault,backend,queue_depth,num_devices,t_submit,t_policy_start,t_policy_end,t_execute,t_commit,outcome,reason,ground_truth_unsafe,policy_ms,e2e_ms,sim_e2e_ms,sim_mttr_ms,rollback_success
24,scalability,n5000,60,,inline,4,5000,338.115606575,338.115606887,338.115607264,338.115607398,338.115611919,ADMITTED,,False,0.0003769999921132694,0.005343999987417192,105.31812893451317,1.28,1
24,scalability,n5000,61,,inline,45,5000,338.115615911,338.115616219,338.115616735,338.115616876,338.115621188,ADMITTED,,False,0.0005160000000614673,0.005276999957004591,104.42791213886545,1.28,1
24,scalability,n5000,62,,inline,7,5000,338.115625273,338.115625579,338.115626122,338.115626265,338.115630622,ADMITTED,,False,0.0005429999987427436,0.005349000048227026,105.77151775846828,1.28,1
24,scalability,n5000,63,,inline,39,5000,338.115634799,338.115635136,338.115635567,338.115635708,338.115640068,ADMITTED,,False,0.00043100004631924094,0.005268999984764378,104.31417315008606,1.28,1
24,scalability,n5000,64,,inline,28,5000,338.115645343,338.115645796,338.115646221,338.115646407,338.115650631,ADMITTED,,False,0.0004249999960848072,0.00528800001120544,105.73938958565299,1.28,1
24,scalability,n5000,65,,inline,37,5000,338.115657301,338.115657621,338.115658087,338.115658239,338.115662512,ADMITTED,,False,0.00046599996039731195,0.005210999972860009,104.76264319328355,1.28,1
24,scalability,n5000,66,multi_vector,inline,4,5000,338.115667138,338.11566748,338.115667799,,,REJECT,G1,,0.0003189999802089005,,100.00031899998021,,
24,scalability,n5000,67,,inline,0,5000,338.115671344,338.115671763,338.115672223,338.115672375,338.11567699,ADMITTED,,False,0.0004599999670062971,0.005645999976877647,105.01876169215268,1.28,1
24,scalability,n5000,68,,inline,49,5000,338.11568137,338.115681781,338.115682234,338.115682375,338.115686751,ADMITTED,,False,0.00045300004103410174,0.005380999994031299,104.27907666903312,1.28,1
24,scalability,n5000,69,,inline,14,5000,338.115690936,338.115691259,338.115691708,338.115691883,338.115696043,ADMITTED,,False,0.0004489999696488667,0.0051069999926767196,104.7008309487345,1.28,1
24,scalability,n5000,70,stealthy_unsafe,inline,41,5000,338.115700376,338.115700792,338.115701071,,,REJECT,G1,,0.0002790000053209951,,100.00027900000532,,
24,scalability,n5000,71,,inline,46,5000,338.115704604,338.115705005,338.115705446,338.115705614,338.115709943,ADMITTED,,False,0.00044099999740865314,0.005339000040294195,105.32393012364503,1.28,1
24,scalability,n5000,72,,inline,14,5000,338.115714286,338.11571458,338.115714998,338.115715144,338.115719762,ADMITTED,,False,0.000418000013269193,0.005476000012549775,104.402821553485,1.28,1
24,scalability,n5000,73,,inline,26,5000,338.115723667,338.115724064,338.115724481,338.115724653,338.115729045,ADMITTED,,False,0.0004169999670011748,0.005378000025757501,105.94830654778734,1.28,1
24,scalability,n5000,74,,inline,30,5000,338.115735856,338.115736152,338.115736627,338.115736807,338.115746301,ADMITTED,,False,0.0004749999789055437,0.010444999986702896,105.1186507608143,1.28,1
24,scalability,n5000,75,,inline,23,5000,338.115750549,338.115750871,338.115751365,338.115751505,338.115757271,ADMITTED,,False,0.0004940000053466065,0.006722000023273722,104.39698054267859,1.28,1
24,scalability,n5000,76,,inline,50,5000,338.11576143,338.115761721,338.115762119,338.115762264,338.11576658,ADMITTED,,False,0.00039799999740353087,0.005149999992681842,105.97218970917555,1.28,1
24,scalability,n5000,77,,inline,48,5000,338.115771057,338.115771407,338.115771847,338.115772067,338.115776657,ADMITTED,,False,0.0004400000079840538,0.005600000008598727,105.89489580961539,1.28,1
24,scalability,n5000,78,,inline,8,5000,338.115780667,338.115781041,338.115781487,338.115781637,338.115785979,ADMITTED,,False,0.0004460000013750687,0.0053119999847695,104.1459101298126,1.28,1
24,scalability,n5000,79,,inline,47,5000,338.115790058,338.115790471,338.115790907,338.115791071,338.117072269,ADMITTED,,False,0.0004359999934422376,1.2822109999888198,105.47226657547878,1.28,1
24,scalability,n5000,80,,inline,49,5000,338.117093111,338.117094928,338.117101766,338.117102201,338.117123081,ADMITTED,,False,0.00683800004708246,0.029970000014145626,105.15811195383756,1.28,1
24,scalability,n5000,81,,inline,23,5000,338.117132092,338.117133129,338.11713418,338.117134418,338.117141771,ADMITTED,,False,0.0010509999697205785,0.009678999958850909,105.7248366233588,1.28,1
24,scalability,n5000,82,,inline,39,5000,338.117147981,338.117148569,338.117149229,338.117149404,338.117155136,ADMITTED,,False,0.0006600000119760807,0.007154999991598743,104.25586775714974,1.28,1
24,scalability,n5000,83,,inline,41,5000,338.117160296,338.117160741,338.117161284,338.117161434,338.117166346,ADMITTED,,False,0.0005429999987427436,0.006049999967672193,104.84498854085899,1.28,1
24,scalability,n5000,84,,inline,7,5000,338.117175281,338.117175628,338.117176141,338.117176299,338.117182019,ADMITTED,,False,0.0005130000317876693,0.006737999967754149,104.86873006486661,1.28,1
24,scalability,n5000,85,,inline,18,5000,338.117186705,338.117187135,338.117187639,338.11718778,338.117192441,ADMITTED,,False,0.0005040000132794376,0.005735999991429708,104.95537006998238,1.28,1
24,scalability,n5000,86,,inline,17,5000,338.117196417,338.117196717,338.11719715,338.117197303,338.117201904,ADMITTED,,False,0.00043299996832502075,0.005487000009907206,104.30390496014894,1.28,1
24,scalability,n5000,87,,inline,50,5000,338.117206155,338.117206486,338.117207035,338.117207184,338.117211725,ADMITTED,,False,0.0005489999921337585,0.0055699999848002335,104.46479489632229,1.28,1
24,scalability,n5000,88,,inline,7,5000,338.117215686,338.117216021,338.117216646,338.117216816,338.117221244,ADMITTED,,False,0.000624999984211172,0.005557999998018204,104.22377752901043,1.28,1
24,scalability,n5000,89,queue_flood,inline,150,5000,338.117226945,338.117227456,338.117228118,,,THROTTLE,G3,,0.0006619999908252794,,100.00066199999083,,
24,scalability,n5000,90,,inline,9,5000,338.117233581,338.117234141,338.117234676,338.117234906,338.117240375,ADMITTED,,False,0.0005350000265025301,0.006794000000809319,104.00531757772943,1.28,1
24,scalability,n5000,91,,inline,11,5000,338.117245044,338.117245396,338.117245843,338.11724601,338.117250448,ADMITTED,,False,0.000446999990799668,0.005403999978170759,105.0666782345953,1.28,1
24,scalability,n5000,92,,inline,8,5000,338.11725566,338.117256004,338.117256575,338.117256748,338.117262459,ADMITTED,,False,0.0005709999868486193,0.006799000004775735,105.93523747077339,1.28,1
24,scalability,n5000,93,,inline,6,5000,338.117267315,338.117267611,338.117268078,338.117268222,338.117272399,ADMITTED,,False,0.00046700000666533015,0.005084000008537259,105.56749364945544,1.28,1
24,scalability,n5000,94,,inline,20,5000,338.117279268,338.117279592,338.117280079,338.117280293,338.117285728,ADMITTED,,False,0.0004870000225309923,0.006460000008701172,105.75927558343514,1.28,1
24,scalability,n5000,95,,inline,25,5000,338.117289941,338.117290286,338.11729078,338.117290925,338.117295451,ADMITTED,,False,0.0004940000053466065,0.005509999994046666,105.68677367180626,1.28,1
24,scalability,n5000,96,,inline,31,5000,338.117317305,338.117318445,338.117319867,338.117320227,338.117329726,ADMITTED,,False,0.001421999968442833,0.012421000008089322,105.5003473734127,1.28,1
24,scalability,n5000,97,queue_flood,inline,150,5000,338.117337549,338.117338164,338.117338782,,,THROTTLE,G3,,0.0006180000013955578,,100.0006180000014,,
24,scalability,n5000,98,,inline,30,5000,338.117343763,338.117344338,338.117344824,338.117345088,338.117350894,ADMITTED,,False,0.0004859999762629741,0.007131000018034683,104.56593239709235,1.28,1
24,scalability,n5000,99,,inline,38,5000,338.117355861,338.117356305,338.117356719,338.117356885,338.117361691,ADMITTED,,False,0.0004139999987273768,0.005829999963680166,104.86816330941873,1.28,1
25,scalability,n10,0,,inline,0,10,338.117395441,338.117397091,338.117397793,338.117398033,338.117405023,ADMITTED,,False,0.0007020000225566037,0.009582000018326653,5.867050634825061,1.28,1
25,scalability,n10,1,,inline,30,10,338.117410803,338.117411747,338.117412351,338.117412533,338.117417966,ADMITTED,,False,0.0006039999789209105,0.007163000020682375,5.721090906012837,1.28,1
25,scalability,n10,2,,inline,2,10,338.117422809,338.117423465,338.117423915,338.117424108,338.117429191,ADMITTED,,False,0.0004500000159168849,0.006381999980931141,5.134325955089735,1.28,1
25,scalability,n10,3,multi_vector,inline,7,10,338.117434861,338.117435562,338.11743604,,,REJECT,G1,,0.0004779999471793417,,0.004878742565007396,,
25,scalability,n10,4,,inline,12,10,338.117442351,338.117443118,338.117443629,338.117443793,338.117448717,ADMITTED,,False,0.0005109999960950518,0.006365999979607295,5.931876037441813,1.28,1
25,scalability,n10,5,,inline,20,10,338.117453979,338.117454579,338.117455035,338.117455213,338.117460344,ADMITTED,,False,0.0004559999524644809,0.006364999990182696,5.1024281507031635,1.28,1
25,scalability,n10,6,,inline,33,10,338.11746498,338.117465565,338.117466028,338.11746617,338.11747046,ADMITTED,,False,0.0004630000489669328,0.005479999970248173,5.771487671409002,1.28,1
25,scalability,n10,7,,inline,43,10,338.117474716,338.117475239,338.117475694,338.117475826,338.117480349,ADMITTED,,False,0.0004550000198833004,0.005633000000671018,5.205957084224661,1.28,1
